WARNING:tensorflow:From train.py:17: The name tf.set_random_seed is deprecated. Please use tf.compat.v1.set_random_seed instead.

WARNING:tensorflow:From train.py:105: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2024-07-01 19:52:39.861307: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2024-07-01 19:52:39.881647: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x7f9e0182ce60 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-07-01 19:52:39.881679: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:9: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:19: The name tf.get_variable is deprecated. Please use tf.compat.v1.get_variable instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:32: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.Dense instead.
WARNING:tensorflow:From /Users/qfy/anaconda3/envs/tensorflow/lib/python3.7/site-packages/tensorflow_core/python/layers/core.py:187: Layer.apply (from tensorflow.python.keras.engine.base_layer) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `layer.__call__` method instead.
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:225: The name tf.AUTO_REUSE is deprecated. Please use tf.compat.v1.AUTO_REUSE instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:234: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:54: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.BatchNormalization instead.  In particular, `tf.control_dependencies(tf.GraphKeys.UPDATE_OPS)` should not be used (consult the `tf.keras.layers.batch_normalization` documentation).
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/Dice.py:4: The name tf.variable_scope is deprecated. Please use tf.compat.v1.variable_scope instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:133: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.cast` instead.
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:147: The name tf.assign is deprecated. Please use tf.compat.v1.assign instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:155: The name tf.trainable_variables is deprecated. Please use tf.compat.v1.trainable_variables instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:156: The name tf.train.GradientDescentOptimizer is deprecated. Please use tf.compat.v1.train.GradientDescentOptimizer instead.

WARNING:tensorflow:From train.py:108: The name tf.global_variables_initializer is deprecated. Please use tf.compat.v1.global_variables_initializer instead.

WARNING:tensorflow:From train.py:109: The name tf.local_variables_initializer is deprecated. Please use tf.compat.v1.local_variables_initializer instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:195: The name tf.train.Saver is deprecated. Please use tf.compat.v1.train.Saver instead.

[None, 300]
[None, 300]
[None, 300]
[None, 300]
(?, 100, ?, 1200)
[None, 100, 300]
[None, 2]
test_gauc: 0.5017	 test_auc: 0.5008
Epoch 0 Global_step 1000	Train_loss: 0.6870	Eval_GAUC: 0.6601	Eval_AUC: 0.6605
Epoch 7 Global_step 609000	Train_loss: 0.2424	Eval_GAUC: 0.8616	Eval_AUC: 0.8651
Epoch 7 Global_step 610000	Train_loss: 0.2463	Eval_GAUC: 0.8674	Eval_AUC: 0.8710
Epoch 7 Global_step 611000	Train_loss: 0.2439	Eval_GAUC: 0.8572	Eval_AUC: 0.8613
Epoch 7 Global_step 612000	Train_loss: 0.2404	Eval_GAUC: 0.8663	Eval_AUC: 0.8697
Epoch 7 Global_step 613000	Train_loss: 0.2468	Eval_GAUC: 0.8511	Eval_AUC: 0.8550
Epoch 7 Global_step 614000	Train_loss: 0.2374	Eval_GAUC: 0.8709	Eval_AUC: 0.8744
Epoch 7 Global_step 615000	Train_loss: 0.2438	Eval_GAUC: 0.8544	Eval_AUC: 0.8574
Epoch 7 Global_step 616000	Train_loss: 0.2411	Eval_GAUC: 0.8686	Eval_AUC: 0.8713
Epoch 7 Global_step 617000	Train_loss: 0.2434	Eval_GAUC: 0.8548	Eval_AUC: 0.8582
Epoch 7 Global_step 618000	Train_loss: 0.2403	Eval_GAUC: 0.8604	Eval_AUC: 0.8641
Epoch 7 Global_step 619000	Train_loss: 0.2406	Eval_GAUC: 0.8645	Eval_AUC: 0.8686
Epoch 7 Global_step 620000	Train_loss: 0.2414	Eval_GAUC: 0.8612	Eval_AUC: 0.8646
Epoch 7 Global_step 621000	Train_loss: 0.2396	Eval_GAUC: 0.8584	Eval_AUC: 0.8619
Epoch 7 Global_step 622000	Train_loss: 0.2398	Eval_GAUC: 0.8641	Eval_AUC: 0.8674
Epoch 7 Global_step 623000	Train_loss: 0.2481	Eval_GAUC: 0.8462	Eval_AUC: 0.8496
Epoch 7 Global_step 624000	Train_loss: 0.2429	Eval_GAUC: 0.8532	Eval_AUC: 0.8564
Epoch 7 Global_step 625000	Train_loss: 0.2414	Eval_GAUC: 0.8587	Eval_AUC: 0.8625
Epoch 7 Global_step 626000	Train_loss: 0.2400	Eval_GAUC: 0.8616	Eval_AUC: 0.8652
Epoch 7 Global_step 627000	Train_loss: 0.2453	Eval_GAUC: 0.8646	Eval_AUC: 0.8686
Epoch 7 Global_step 628000	Train_loss: 0.2423	Eval_GAUC: 0.8613	Eval_AUC: 0.8643
Epoch 7 Global_step 629000	Train_loss: 0.2497	Eval_GAUC: 0.8631	Eval_AUC: 0.8656
Epoch 7 Global_step 630000	Train_loss: 0.2505	Eval_GAUC: 0.8624	Eval_AUC: 0.8653
Epoch 7 Global_step 631000	Train_loss: 0.2436	Eval_GAUC: 0.8579	Eval_AUC: 0.8612
Epoch 7 Global_step 632000	Train_loss: 0.2492	Eval_GAUC: 0.8607	Eval_AUC: 0.8639
Epoch 7 Global_step 633000	Train_loss: 0.2493	Eval_GAUC: 0.8629	Eval_AUC: 0.8666
Epoch 7 Global_step 634000	Train_loss: 0.2464	Eval_GAUC: 0.8660	Eval_AUC: 0.8690
Epoch 7 Global_step 635000	Train_loss: 0.2454	Eval_GAUC: 0.8695	Eval_AUC: 0.8727
Epoch 7 Global_step 636000	Train_loss: 0.2487	Eval_GAUC: 0.8669	Eval_AUC: 0.8702
Epoch 7 Global_step 637000	Train_loss: 0.2518	Eval_GAUC: 0.8562	Eval_AUC: 0.8593
Epoch 7 Global_step 638000	Train_loss: 0.2463	Eval_GAUC: 0.8604	Eval_AUC: 0.8639
Epoch 7 Global_step 639000	Train_loss: 0.2549	Eval_GAUC: 0.8622	Eval_AUC: 0.8655
Epoch 7 Global_step 640000	Train_loss: 0.2485	Eval_GAUC: 0.8625	Eval_AUC: 0.8664
Epoch 7 Global_step 641000	Train_loss: 0.2500	Eval_GAUC: 0.8623	Eval_AUC: 0.8662
Epoch 7 Global_step 642000	Train_loss: 0.2511	Eval_GAUC: 0.8632	Eval_AUC: 0.8672
Epoch 7 Global_step 643000	Train_loss: 0.2494	Eval_GAUC: 0.8647	Eval_AUC: 0.8686
Epoch 7 Global_step 644000	Train_loss: 0.2529	Eval_GAUC: 0.8691	Eval_AUC: 0.8726
Epoch 7 Global_step 645000	Train_loss: 0.2472	Eval_GAUC: 0.8646	Eval_AUC: 0.8677
Epoch 7 Global_step 646000	Train_loss: 0.2564	Eval_GAUC: 0.8661	Eval_AUC: 0.8696
Epoch 7 Global_step 647000	Train_loss: 0.2492	Eval_GAUC: 0.8698	Eval_AUC: 0.8734
Epoch 7 Global_step 648000	Train_loss: 0.2547	Eval_GAUC: 0.8620	Eval_AUC: 0.8654
Epoch 7 Global_step 649000	Train_loss: 0.2516	Eval_GAUC: 0.8691	Eval_AUC: 0.8726
Epoch 7 Global_step 650000	Train_loss: 0.2477	Eval_GAUC: 0.8631	Eval_AUC: 0.8663
Epoch 7 Global_step 651000	Train_loss: 0.2568	Eval_GAUC: 0.8650	Eval_AUC: 0.8680
Epoch 7 Global_step 652000	Train_loss: 0.2550	Eval_GAUC: 0.8590	Eval_AUC: 0.8626
Epoch 7 DONE	Cost time: 121161.59
Epoch 8 Global_step 653000	Train_loss: 0.1546	Eval_GAUC: 0.8553	Eval_AUC: 0.8583
Epoch 8 Global_step 654000	Train_loss: 0.1925	Eval_GAUC: 0.8493	Eval_AUC: 0.8522
Epoch 8 Global_step 655000	Train_loss: 0.1925	Eval_GAUC: 0.8453	Eval_AUC: 0.8476
Epoch 8 Global_step 656000	Train_loss: 0.1985	Eval_GAUC: 0.8522	Eval_AUC: 0.8549
Epoch 8 Global_step 657000	Train_loss: 0.1932	Eval_GAUC: 0.8486	Eval_AUC: 0.8520
Epoch 8 Global_step 658000	Train_loss: 0.1958	Eval_GAUC: 0.8534	Eval_AUC: 0.8571
Epoch 8 Global_step 659000	Train_loss: 0.1989	Eval_GAUC: 0.8448	Eval_AUC: 0.8483
Epoch 8 Global_step 660000	Train_loss: 0.1994	Eval_GAUC: 0.8574	Eval_AUC: 0.8609
Epoch 8 Global_step 661000	Train_loss: 0.1930	Eval_GAUC: 0.8588	Eval_AUC: 0.8623
Epoch 8 Global_step 662000	Train_loss: 0.2006	Eval_GAUC: 0.8554	Eval_AUC: 0.8588
Epoch 8 Global_step 663000	Train_loss: 0.2008	Eval_GAUC: 0.8518	Eval_AUC: 0.8564
Epoch 8 Global_step 664000	Train_loss: 0.2025	Eval_GAUC: 0.8485	Eval_AUC: 0.8529
Epoch 8 Global_step 665000	Train_loss: 0.2002	Eval_GAUC: 0.8623	Eval_AUC: 0.8662
Epoch 8 Global_step 666000	Train_loss: 0.2024	Eval_GAUC: 0.8556	Eval_AUC: 0.8595
Epoch 8 Global_step 667000	Train_loss: 0.2052	Eval_GAUC: 0.8554	Eval_AUC: 0.8592
Epoch 8 Global_step 668000	Train_loss: 0.2028	Eval_GAUC: 0.8553	Eval_AUC: 0.8592
Epoch 8 Global_step 669000	Train_loss: 0.2093	Eval_GAUC: 0.8584	Eval_AUC: 0.8619
Epoch 8 Global_step 670000	Train_loss: 0.2043	Eval_GAUC: 0.8499	Eval_AUC: 0.8538
Epoch 8 Global_step 671000	Train_loss: 0.2051	Eval_GAUC: 0.8501	Eval_AUC: 0.8538
Epoch 8 Global_step 672000	Train_loss: 0.2058	Eval_GAUC: 0.8401	Eval_AUC: 0.8445
Epoch 8 Global_step 673000	Train_loss: 0.2106	Eval_GAUC: 0.8450	Eval_AUC: 0.8491
Epoch 8 Global_step 674000	Train_loss: 0.2074	Eval_GAUC: 0.8564	Eval_AUC: 0.8601
Epoch 8 Global_step 675000	Train_loss: 0.2120	Eval_GAUC: 0.8573	Eval_AUC: 0.8617
Epoch 8 Global_step 676000	Train_loss: 0.2128	Eval_GAUC: 0.8527	Eval_AUC: 0.8561
Epoch 8 Global_step 677000	Train_loss: 0.2133	Eval_GAUC: 0.8569	Eval_AUC: 0.8608
Epoch 8 Global_step 678000	Train_loss: 0.2108	Eval_GAUC: 0.8543	Eval_AUC: 0.8578
Epoch 8 Global_step 679000	Train_loss: 0.2135	Eval_GAUC: 0.8487	Eval_AUC: 0.8525
Epoch 8 Global_step 680000	Train_loss: 0.2076	Eval_GAUC: 0.8530	Eval_AUC: 0.8566
Epoch 8 Global_step 681000	Train_loss: 0.2104	Eval_GAUC: 0.8497	Eval_AUC: 0.8527
Epoch 8 Global_step 682000	Train_loss: 0.2113	Eval_GAUC: 0.8527	Eval_AUC: 0.8573
Epoch 8 Global_step 683000	Train_loss: 0.2127	Eval_GAUC: 0.8591	Eval_AUC: 0.8633
Epoch 8 Global_step 684000	Train_loss: 0.2104	Eval_GAUC: 0.8544	Eval_AUC: 0.8585
Epoch 8 Global_step 685000	Train_loss: 0.2180	Eval_GAUC: 0.8569	Eval_AUC: 0.8600
Epoch 8 Global_step 686000	Train_loss: 0.2158	Eval_GAUC: 0.8415	Eval_AUC: 0.8450
Epoch 8 Global_step 687000	Train_loss: 0.2125	Eval_GAUC: 0.8559	Eval_AUC: 0.8592
Epoch 8 Global_step 688000	Train_loss: 0.2110	Eval_GAUC: 0.8546	Eval_AUC: 0.8593
Epoch 8 Global_step 689000	Train_loss: 0.2197	Eval_GAUC: 0.8552	Eval_AUC: 0.8580
Epoch 8 Global_step 690000	Train_loss: 0.2146	Eval_GAUC: 0.8515	Eval_AUC: 0.8549
Epoch 8 Global_step 691000	Train_loss: 0.2191	Eval_GAUC: 0.8569	Eval_AUC: 0.8600
Epoch 8 Global_step 692000	Train_loss: 0.2173	Eval_GAUC: 0.8614	Eval_AUC: 0.8644
Epoch 8 Global_step 693000	Train_loss: 0.2209	Eval_GAUC: 0.8584	Eval_AUC: 0.8625
Epoch 8 Global_step 694000	Train_loss: 0.2192	Eval_GAUC: 0.8610	Eval_AUC: 0.8640
Epoch 8 Global_step 695000	Train_loss: 0.2165	Eval_GAUC: 0.8635	Eval_AUC: 0.8671
Epoch 8 Global_step 696000	Train_loss: 0.2246	Eval_GAUC: 0.8496	Eval_AUC: 0.8528
Epoch 8 Global_step 697000	Train_loss: 0.2229	Eval_GAUC: 0.8595	Eval_AUC: 0.8631
Epoch 8 Global_step 698000	Train_loss: 0.2160	Eval_GAUC: 0.8653	Eval_AUC: 0.8687
Epoch 8 Global_step 699000	Train_loss: 0.2191	Eval_GAUC: 0.8575	Eval_AUC: 0.8606
Epoch 8 Global_step 700000	Train_loss: 0.2277	Eval_GAUC: 0.8600	Eval_AUC: 0.8632
Epoch 8 Global_step 701000	Train_loss: 0.2213	Eval_GAUC: 0.8534	Eval_AUC: 0.8568
Epoch 8 Global_step 702000	Train_loss: 0.2237	Eval_GAUC: 0.8616	Eval_AUC: 0.8652
Epoch 8 Global_step 703000	Train_loss: 0.2233	Eval_GAUC: 0.8530	Eval_AUC: 0.8567
Epoch 8 Global_step 704000	Train_loss: 0.2242	Eval_GAUC: 0.8515	Eval_AUC: 0.8550
Epoch 8 Global_step 705000	Train_loss: 0.2246	Eval_GAUC: 0.8530	Eval_AUC: 0.8564
Epoch 8 Global_step 706000	Train_loss: 0.2228	Eval_GAUC: 0.8517	Eval_AUC: 0.8554
Epoch 8 Global_step 707000	Train_loss: 0.2275	Eval_GAUC: 0.8640	Eval_AUC: 0.8668
Epoch 8 Global_step 708000	Train_loss: 0.2293	Eval_GAUC: 0.8570	Eval_AUC: 0.8602
Epoch 8 Global_step 709000	Train_loss: 0.2266	Eval_GAUC: 0.8468	Eval_AUC: 0.8497
Epoch 8 Global_step 710000	Train_loss: 0.2305	Eval_GAUC: 0.8588	Eval_AUC: 0.8617
Epoch 8 Global_step 711000	Train_loss: 0.2290	Eval_GAUC: 0.8539	Eval_AUC: 0.8570
Epoch 8 Global_step 712000	Train_loss: 0.2237	Eval_GAUC: 0.8648	Eval_AUC: 0.8683
Epoch 8 Global_step 713000	Train_loss: 0.2281	Eval_GAUC: 0.8652	Eval_AUC: 0.8678
Epoch 8 Global_step 714000	Train_loss: 0.2277	Eval_GAUC: 0.8557	Eval_AUC: 0.8595
Epoch 8 Global_step 715000	Train_loss: 0.2233	Eval_GAUC: 0.8654	Eval_AUC: 0.8690
Epoch 8 Global_step 716000	Train_loss: 0.2342	Eval_GAUC: 0.8675	Eval_AUC: 0.8705
Epoch 8 Global_step 717000	Train_loss: 0.2284	Eval_GAUC: 0.8622	Eval_AUC: 0.8656
Epoch 8 Global_step 718000	Train_loss: 0.2297	Eval_GAUC: 0.8608	Eval_AUC: 0.8637
Epoch 8 Global_step 719000	Train_loss: 0.2327	Eval_GAUC: 0.8550	Eval_AUC: 0.8590
Epoch 8 Global_step 720000	Train_loss: 0.2358	Eval_GAUC: 0.8659	Eval_AUC: 0.8690
Epoch 8 Global_step 721000	Train_loss: 0.2320	Eval_GAUC: 0.8621	Eval_AUC: 0.8654
Epoch 8 Global_step 722000	Train_loss: 0.2316	Eval_GAUC: 0.8648	Eval_AUC: 0.8685
Epoch 8 Global_step 723000	Train_loss: 0.2356	Eval_GAUC: 0.8625	Eval_AUC: 0.8657
Epoch 8 Global_step 724000	Train_loss: 0.2307	Eval_GAUC: 0.8589	Eval_AUC: 0.8625
Epoch 8 Global_step 725000	Train_loss: 0.2314	Eval_GAUC: 0.8690	Eval_AUC: 0.8727
Epoch 8 Global_step 726000	Train_loss: 0.2313	Eval_GAUC: 0.8650	Eval_AUC: 0.8682
Epoch 8 Global_step 727000	Train_loss: 0.2287	Eval_GAUC: 0.8687	Eval_AUC: 0.8721
Epoch 8 Global_step 728000	Train_loss: 0.2314	Eval_GAUC: 0.8627	Eval_AUC: 0.8662
Epoch 8 Global_step 729000	Train_loss: 0.2365	Eval_GAUC: 0.8684	Eval_AUC: 0.8711
Epoch 8 Global_step 730000	Train_loss: 0.2360	Eval_GAUC: 0.8635	Eval_AUC: 0.8668
Epoch 8 Global_step 731000	Train_loss: 0.2333	Eval_GAUC: 0.8605	Eval_AUC: 0.8636
Epoch 8 Global_step 732000	Train_loss: 0.2326	Eval_GAUC: 0.8604	Eval_AUC: 0.8641
Epoch 8 Global_step 733000	Train_loss: 0.2359	Eval_GAUC: 0.8569	Eval_AUC: 0.8597
Epoch 8 DONE	Cost time: 135900.50
Epoch 9 Global_step 734000	Train_loss: 0.0479	Eval_GAUC: 0.8600	Eval_AUC: 0.8621
Epoch 9 Global_step 735000	Train_loss: 0.1694	Eval_GAUC: 0.8543	Eval_AUC: 0.8569
Epoch 9 Global_step 736000	Train_loss: 0.1719	Eval_GAUC: 0.8546	Eval_AUC: 0.8580
Epoch 9 Global_step 737000	Train_loss: 0.1715	Eval_GAUC: 0.8473	Eval_AUC: 0.8499
Epoch 9 Global_step 738000	Train_loss: 0.1755	Eval_GAUC: 0.8425	Eval_AUC: 0.8453
Epoch 9 Global_step 739000	Train_loss: 0.1735	Eval_GAUC: 0.8474	Eval_AUC: 0.8507
Epoch 9 Global_step 740000	Train_loss: 0.1805	Eval_GAUC: 0.8526	Eval_AUC: 0.8561
Epoch 9 Global_step 741000	Train_loss: 0.1744	Eval_GAUC: 0.8429	Eval_AUC: 0.8468
Epoch 9 Global_step 742000	Train_loss: 0.1697	Eval_GAUC: 0.8473	Eval_AUC: 0.8501
Epoch 9 Global_step 743000	Train_loss: 0.1775	Eval_GAUC: 0.8483	Eval_AUC: 0.8516
Epoch 9 Global_step 744000	Train_loss: 0.1792	Eval_GAUC: 0.8359	Eval_AUC: 0.8405
Epoch 9 Global_step 745000	Train_loss: 0.1797	Eval_GAUC: 0.8574	Eval_AUC: 0.8614
Epoch 9 Global_step 746000	Train_loss: 0.1813	Eval_GAUC: 0.8627	Eval_AUC: 0.8657
Epoch 9 Global_step 747000	Train_loss: 0.1778	Eval_GAUC: 0.8485	Eval_AUC: 0.8525
Epoch 9 Global_step 748000	Train_loss: 0.1822	Eval_GAUC: 0.8474	Eval_AUC: 0.8515
Epoch 9 Global_step 749000	Train_loss: 0.1859	Eval_GAUC: 0.8430	Eval_AUC: 0.8470
Epoch 9 Global_step 750000	Train_loss: 0.1812	Eval_GAUC: 0.8633	Eval_AUC: 0.8669
Epoch 9 Global_step 751000	Train_loss: 0.1852	Eval_GAUC: 0.8488	Eval_AUC: 0.8521
Epoch 9 Global_step 752000	Train_loss: 0.1859	Eval_GAUC: 0.8557	Eval_AUC: 0.8592
Epoch 9 Global_step 753000	Train_loss: 0.1858	Eval_GAUC: 0.8560	Eval_AUC: 0.8589
Epoch 9 Global_step 754000	Train_loss: 0.1872	Eval_GAUC: 0.8442	Eval_AUC: 0.8481
Epoch 9 Global_step 755000	Train_loss: 0.1864	Eval_GAUC: 0.8552	Eval_AUC: 0.8588
Epoch 9 Global_step 756000	Train_loss: 0.1862	Eval_GAUC: 0.8558	Eval_AUC: 0.8598
Epoch 9 Global_step 757000	Train_loss: 0.1893	Eval_GAUC: 0.8662	Eval_AUC: 0.8693
Epoch 9 Global_step 758000	Train_loss: 0.1885	Eval_GAUC: 0.8555	Eval_AUC: 0.8585
Epoch 9 Global_step 759000	Train_loss: 0.1861	Eval_GAUC: 0.8600	Eval_AUC: 0.8639
Epoch 9 Global_step 760000	Train_loss: 0.1883	Eval_GAUC: 0.8548	Eval_AUC: 0.8578
Epoch 9 Global_step 761000	Train_loss: 0.1862	Eval_GAUC: 0.8639	Eval_AUC: 0.8664
Epoch 9 Global_step 762000	Train_loss: 0.1951	Eval_GAUC: 0.8538	Eval_AUC: 0.8570
Epoch 9 Global_step 763000	Train_loss: 0.1921	Eval_GAUC: 0.8585	Eval_AUC: 0.8614
Epoch 9 Global_step 764000	Train_loss: 0.1924	Eval_GAUC: 0.8590	Eval_AUC: 0.8618
Epoch 9 Global_step 765000	Train_loss: 0.1950	Eval_GAUC: 0.8587	Eval_AUC: 0.8621
Epoch 9 Global_step 766000	Train_loss: 0.1952	Eval_GAUC: 0.8527	Eval_AUC: 0.8563
Epoch 9 Global_step 767000	Train_loss: 0.1990	Eval_GAUC: 0.8544	Eval_AUC: 0.8576
Epoch 9 Global_step 768000	Train_loss: 0.1974	Eval_GAUC: 0.8571	Eval_AUC: 0.8602
Epoch 9 Global_step 769000	Train_loss: 0.1953	Eval_GAUC: 0.8571	Eval_AUC: 0.8609
Epoch 9 Global_step 770000	Train_loss: 0.1953	Eval_GAUC: 0.8499	Eval_AUC: 0.8538
Epoch 9 Global_step 771000	Train_loss: 0.1996	Eval_GAUC: 0.8512	Eval_AUC: 0.8542
Epoch 9 Global_step 772000	Train_loss: 0.1954	Eval_GAUC: 0.8594	Eval_AUC: 0.8624
Epoch 9 Global_step 773000	Train_loss: 0.1972	Eval_GAUC: 0.8553	Eval_AUC: 0.8593
Epoch 9 Global_step 774000	Train_loss: 0.2006	Eval_GAUC: 0.8500	Eval_AUC: 0.8532
Epoch 9 Global_step 775000	Train_loss: 0.2011	Eval_GAUC: 0.8443	Eval_AUC: 0.8484
Epoch 9 Global_step 776000	Train_loss: 0.1976	Eval_GAUC: 0.8450	Eval_AUC: 0.8482
Epoch 9 Global_step 777000	Train_loss: 0.2031	Eval_GAUC: 0.8558	Eval_AUC: 0.8600
Epoch 9 Global_step 778000	Train_loss: 0.2012	Eval_GAUC: 0.8552	Eval_AUC: 0.8584
Epoch 9 Global_step 779000	Train_loss: 0.2008	Eval_GAUC: 0.8498	Eval_AUC: 0.8532
Epoch 9 Global_step 780000	Train_loss: 0.2010	Eval_GAUC: 0.8492	Eval_AUC: 0.8530
Epoch 9 Global_step 781000	Train_loss: 0.2052	Eval_GAUC: 0.8538	Eval_AUC: 0.8579
Epoch 9 Global_step 782000	Train_loss: 0.2045	Eval_GAUC: 0.8599	Eval_AUC: 0.8632
Epoch 9 Global_step 783000	Train_loss: 0.2066	Eval_GAUC: 0.8570	Eval_AUC: 0.8602
Epoch 9 Global_step 784000	Train_loss: 0.2052	Eval_GAUC: 0.8571	Eval_AUC: 0.8610
Epoch 9 Global_step 785000	Train_loss: 0.2046	Eval_GAUC: 0.8621	Eval_AUC: 0.8663
Epoch 9 Global_step 786000	Train_loss: 0.2100	Eval_GAUC: 0.8449	Eval_AUC: 0.8487
Epoch 9 Global_step 787000	Train_loss: 0.2091	Eval_GAUC: 0.8473	Eval_AUC: 0.8509
Epoch 9 Global_step 788000	Train_loss: 0.2094	Eval_GAUC: 0.8449	Eval_AUC: 0.8484
Epoch 9 Global_step 789000	Train_loss: 0.2115	Eval_GAUC: 0.8563	Eval_AUC: 0.8597
Epoch 9 Global_step 790000	Train_loss: 0.2085	Eval_GAUC: 0.8531	Eval_AUC: 0.8563
Epoch 9 Global_step 791000	Train_loss: 0.2141	Eval_GAUC: 0.8603	Eval_AUC: 0.8641
Epoch 9 Global_step 792000	Train_loss: 0.2072	Eval_GAUC: 0.8567	Eval_AUC: 0.8608
Epoch 9 Global_step 793000	Train_loss: 0.2076	Eval_GAUC: 0.8554	Eval_AUC: 0.8590
Epoch 9 Global_step 794000	Train_loss: 0.2076	Eval_GAUC: 0.8498	Eval_AUC: 0.8523
Epoch 9 Global_step 795000	Train_loss: 0.2133	Eval_GAUC: 0.8656	Eval_AUC: 0.8691
Epoch 9 Global_step 796000	Train_loss: 0.2091	Eval_GAUC: 0.8588	Eval_AUC: 0.8624
Epoch 9 Global_step 797000	Train_loss: 0.2067	Eval_GAUC: 0.8567	Eval_AUC: 0.8604
Epoch 9 Global_step 798000	Train_loss: 0.2113	Eval_GAUC: 0.8527	Eval_AUC: 0.8564
Epoch 9 Global_step 799000	Train_loss: 0.2110	Eval_GAUC: 0.8513	Eval_AUC: 0.8538
Epoch 9 Global_step 800000	Train_loss: 0.2099	Eval_GAUC: 0.8484	Eval_AUC: 0.8518
Epoch 9 Global_step 801000	Train_loss: 0.2138	Eval_GAUC: 0.8445	Eval_AUC: 0.8488
Epoch 9 Global_step 802000	Train_loss: 0.2149	Eval_GAUC: 0.8506	Eval_AUC: 0.8542
Epoch 9 Global_step 803000	Train_loss: 0.2211	Eval_GAUC: 0.8563	Eval_AUC: 0.8601
Epoch 9 Global_step 804000	Train_loss: 0.2160	Eval_GAUC: 0.8511	Eval_AUC: 0.8542
Epoch 9 Global_step 805000	Train_loss: 0.2160	Eval_GAUC: 0.8481	Eval_AUC: 0.8513
Epoch 9 Global_step 806000	Train_loss: 0.2177	Eval_GAUC: 0.8569	Eval_AUC: 0.8604
Epoch 9 Global_step 807000	Train_loss: 0.2181	Eval_GAUC: 0.8530	Eval_AUC: 0.8567
Epoch 9 Global_step 808000	Train_loss: 0.2209	Eval_GAUC: 0.8547	Eval_AUC: 0.8580
Epoch 9 Global_step 809000	Train_loss: 0.2220	Eval_GAUC: 0.8542	Eval_AUC: 0.8566
Epoch 9 Global_step 810000	Train_loss: 0.2153	Eval_GAUC: 0.8645	Eval_AUC: 0.8670
Epoch 9 Global_step 811000	Train_loss: 0.2154	Eval_GAUC: 0.8590	Eval_AUC: 0.8622
Epoch 9 Global_step 812000	Train_loss: 0.2206	Eval_GAUC: 0.8580	Eval_AUC: 0.8611
Epoch 9 Global_step 813000	Train_loss: 0.2133	Eval_GAUC: 0.8592	Eval_AUC: 0.8619
Epoch 9 Global_step 814000	Train_loss: 0.2120	Eval_GAUC: 0.8562	Eval_AUC: 0.8594
Epoch 9 Global_step 815000	Train_loss: 0.2193	Eval_GAUC: 0.8539	Eval_AUC: 0.8573
Epoch 9 DONE	Cost time: 150802.37
best test_gauc: 0.9377244637415123
